CLIENT ID,CLIENT_SEGMENT,AVG CONSO,AVG BASKET SIZE,RECEIVED_COMMUNICATION
38839151,3,"63,33",152,1
38839280,1,"175,08","350,17",1
38839335,1,"117,5","156,67",1
38839368,2,"54,17",325,1
38849236,3,50,300,1
38849310,3,"37,5",150,1
38858423,6,"29,17",350,1
38858525,4,"12,5","37,5",1
38868099,2,65,195,1
38868201,4,"29,17",50,1
38876587,1,"159,25","212,33",1
38876641,2,"87,5",210,1
38876953,3,"37,5",225,1
38899805,3,"26,67",40,1
38899877,4,"28,08","84,25",1
38899894,3,"52,5","78,75",1
38900064,6,"20,83",125,1
38910960,4,"8,33",50,1
38911089,1,175,"262,5",1
38920123,4,15,36,1
38928423,2,"104,25","250,2",1
38928501,4,"19,17",46,1
38928538,4,"29,17","116,67",1
38937981,2,"191,75","460,2",1
38947605,4,"8,33",100,1
38959903,6,"137,58","235,86",1
38959937,4,20,80,1
38969967,5,5,60,1
38970031,4,"22,5",90,1
38970036,2,100,600,1
38970058,2,"83,42","250,25",1
38970149,4,"12,5",150,1
38979755,4,"33,33","133,33",1
38979826,1,"94,17","188,33",1
38979964,1,"94,17","188,33",1
38980056,2,"145,92","437,75",1
38988990,1,"130,58","156,7",1
38989145,6,"104,25",417,1
38998070,4,20,60,1
38998196,1,"154,25","231,38",1
39007852,1,"105,08","114,64",1
39015402,5,"4,17",50,1
39015659,2,"95,83","383,33",1
39015668,3,"41,67",100,1
39015771,6,"254,25","435,86",1
39015822,3,50,200,1
39015875,1,"91,67","137,5",1
39037738,3,"33,33",200,1
39037771,1,"125,08","250,17",1
39037878,4,"20,83","83,33",1
39037904,4,"8,33",100,1
39047752,3,"36,67",88,1
39057321,3,"10,83",130,1
39057405,5,"1,67",20,1
39057457,1,"179,83","269,75",1
39057520,3,45,108,1
39069183,2,"84,17","336,67",1
39084696,4,"28,33",85,1
39084889,3,"49,17","147,5",1
39084985,1,"162,5","243,75",1
39096888,1,100,200,1
39096899,4,"21,67",260,1
39096976,3,"33,33",200,1
39097056,4,"15,83",38,1
39107315,3,"50,83","67,78",1
39107352,1,"113,08","135,7",1
39107407,2,"79,17","237,5",1
39107478,6,"91,67","366,67",1
39107716,3,50,200,1
39117734,1,"132,5","93,53",1
39117987,4,25,100,1
39118023,6,25,300,1
39126921,1,"165,83","132,67",1
39127013,3,"37,5",150,1
39127188,6,50,200,1
39134677,4,"29,17","116,67",1
39134741,3,"50,58","202,33",1
39134753,2,"66,67",200,1
39134813,6,"20,83","83,33",1
39143312,1,"83,33","166,67",1
39153649,6,75,300,1
39153667,1,"88,33","151,43",1
39153696,1,"75,08","150,17",1
39153763,4,15,60,1
39153773,1,110,165,1
39153792,2,75,300,1
39153824,3,"33,33",400,1
39153904,6,"100,08","300,25",1
39153918,2,"66,67","266,67",1
39154069,2,"116,67",350,1
39154110,3,"33,33",200,1
39165230,1,"90,83","155,71",1
39173575,2,"75,08","225,25",1
39173659,2,"141,67",425,1
39186399,4,"33,33","133,33",1
39196212,3,"60,83",146,1
39205518,3,"37,5",150,1
39225639,4,"24,17","72,5",1
39225901,1,"125,08","250,17",1
39226034,3,"34,17","136,67",1
39235624,4,"19,17","76,67",1
39235637,6,40,240,1
39235868,1,"222,58","116,13",1
39245394,2,"100,08","240,2",1
39245523,3,"41,67",250,1
39245695,6,"70,83","283,33",1
39255877,2,109,"261,6",1
39255936,2,"87,5",350,1
39256021,4,"15,83","31,67",1
39274843,4,"16,67",100,1
39275018,4,"16,67",100,1
39292874,3,"41,67",100,1
39292946,3,"37,5","112,5",1
39293226,3,"42,5",102,1
39293252,1,"185,58","318,14",1
39293254,4,20,40,1
39293265,2,74,"177,6",1
39293273,4,"16,67",100,1
39293333,2,75,300,1
39293378,2,50,300,1
39293387,3,"37,5",225,1
39308080,6,"12,5",150,1
39308431,1,"119,17",130,1
39308516,2,"64,17","192,5",1
39308784,6,"200,08","600,25",1
39330502,3,"66,75","114,43",1
39330503,2,"79,25","237,75",1
39330509,6,"45,83",275,1
39330717,6,"16,67",100,1
39330739,1,"162,58","278,71",1
39330859,2,75,300,1
39341527,4,"26,67",160,1
39341650,1,"98,42","196,83",1
39341942,1,"87,5",150,1
39353518,2,"141,42","424,25",1
39353695,4,25,100,1
39374216,4,"29,17","116,67",1
39374418,4,"25,83","103,33",1
39374441,1,"91,75","157,29",1
39374543,2,"83,42","200,2",1
39389175,6,"83,33","333,33",1
39401869,3,"49,17","196,67",1
39402025,3,"16,67",200,1
39414223,5,"8,33",100,1
39414315,2,"95,92","230,2",1
39414396,4,"12,5",150,1
39414425,3,"54,17","162,5",1
39414475,4,"16,67",200,1
39414506,6,"15,83","63,33",1
39414510,4,"16,67",100,1
39426571,3,"38,33","153,33",1
39426833,6,"533,42","800,13",1
39426909,3,50,120,1
39438273,5,"8,33",100,1
39449153,5,"12,5",75,1
39460830,2,"98,33",295,1
39461013,4,"29,17","87,5",1
39476017,5,"8,33",100,1
39476287,1,"164,25","246,38",1
39476390,1,190,228,1
39488588,6,"386,67","773,33",1
39488609,4,"8,33",100,1
39488747,2,"54,17","216,67",1
39488791,6,"194,17","388,33",1
39488810,2,"66,67",400,1
39488956,1,"109,17","119,09",1
39488998,4,"23,33",140,1
39501221,1,"266,67",400,1
39501226,1,"96,75","82,93",1
39501279,4,"14,17",170,1
39501303,6,"64,17",110,1
39501333,4,"10,83","43,33",1
39501335,3,"53,33",160,1
39501359,3,45,108,1
39501433,5,5,60,1
39513540,1,175,300,1
39513563,5,"7,5",45,1
39513664,6,35,140,1
39513695,3,"67,5","62,31",1
39513702,3,"16,67",200,1
39513836,3,50,100,1
39526513,4,25,100,1
39526688,6,"49,75","149,25",1
39551006,3,"37,5",150,1
39551047,3,50,200,1
39551189,1,190,380,1
39551276,3,"54,75","164,25",1
39551407,3,"57,5","86,25",1
39551432,2,"54,17","216,67",1
39551557,3,"37,5","112,5",1
39551629,4,25,100,1
39567912,4,"41,67","83,33",1
39568175,3,"70,83","94,44",1
39568192,3,"44,17","75,71",1
39568199,3,"51,67","206,67",1
39568263,4,"16,67",100,1
39580390,4,"16,67","66,67",1
39580457,5,"12,5",75,1
39580636,3,"41,67",125,1
39580637,3,50,300,1
39595458,5,"4,17",50,1
39595473,3,"12,5",150,1
39608133,2,75,300,1
39608198,6,55,330,1
39608204,6,150,600,1
39608222,6,"10,83","43,33",1
39608240,2,"92,25","221,4",1
39608277,3,"58,33",100,1
39634097,2,"83,33",500,1
39645097,2,"73,67",221,1
39645144,4,25,100,1
39645159,4,20,80,1
39645277,6,"39,17","58,75",1
39645364,4,"21,67","86,67",1
39666205,3,"62,5",150,1
39666218,4,"12,5",150,1
39666307,2,"91,67",275,1
39666504,3,"33,33",200,1
39666617,2,"90,08","216,2",1
39682907,1,"91,67","68,75",1
39682989,5,"11,67","46,67",1
39699375,5,"4,17",50,1
39699492,2,"87,5",210,1
39699494,6,"37,5",225,1
39699536,4,25,150,1
39699565,2,"162,5","487,5",1
39699621,6,"33,33",400,1
39699680,2,"95,83","287,5",1
39715265,6,"16,67",200,1
39715272,6,25,150,1
39715415,4,"44,17","48,18",1
39715437,4,"16,67",200,1
39737290,4,"19,17",46,1
39737484,3,"35,83","107,5",1
39737499,4,"20,83",250,1
39778605,1,"126,75","152,1",1
39778619,4,25,100,1
39778895,3,65,"97,5",1
39778911,4,"20,83",125,1
39779100,6,"95,83","287,5",1
39779165,3,"76,67","57,5",1
39779223,3,"55,83","111,67",1
39779358,3,15,180,1
39805753,4,"16,67",200,1
39805796,1,75,"128,57",1
39805888,4,"11,67","46,67",1
39805900,1,"146,42","159,73",1
39805933,2,75,225,1
39827382,4,25,150,1
39847010,4,"20,83",125,1
39866059,3,"41,67",100,1
39866154,3,"52,5",105,1
39866473,2,"79,75","239,25",1
39885598,2,"58,92","235,67",1
39885774,5,"5,83","23,33",1
39925315,4,"30,83","92,5",1
39925474,4,30,45,1
39925513,6,"108,33",650,1
39925659,3,50,200,1
39925721,5,"4,17",50,1
39925732,2,"62,5",375,1
39950033,4,25,100,1
39950091,2,"117,33","281,6",1
39950137,3,50,200,1
39950175,3,"42,25","253,5",1
39971951,1,"216,67","288,89",1
39994624,4,"37,5",50,1
39994666,4,"40,83","81,67",1
39994829,4,"15,83","63,33",1
39994832,6,"16,67",50,1
39994840,6,"4,17",50,1
39994881,2,100,400,1
39994922,4,"16,67",100,1
40014511,4,20,120,1
40014615,1,"138,42","184,56",1
40014837,4,"4,17",50,1
40035239,5,10,40,1
40035240,3,50,120,1
40035343,4,"21,67",130,1
40055096,4,75,100,1
40074742,1,"104,25","208,5",1
40074835,4,"11,67",70,1
40074933,1,"148,33","161,82",1
40074955,4,"20,83",125,1
40075136,1,"100,08","150,13",1
40075149,2,"37,5",225,1
40075155,2,"66,67",200,1
40075394,6,"141,75","425,25",1
40075403,4,25,150,1
40075405,4,"20,83",125,1
40075448,5,"14,17","56,67",1
40075578,4,"33,33",100,1
40075595,5,"8,33",100,1
40105616,3,"50,83",122,1
40105659,1,"121,42","161,89",1
40105760,5,"8,33",100,1
40129616,1,"125,83","215,71",1
40129738,4,"16,67",100,1
40129792,3,"37,5","112,5",1
40129863,4,"8,33",100,1
40152739,4,"19,17","38,33",1
40152797,4,"24,17","96,67",1
40152860,3,"37,5",150,1
40174892,1,"243,42","171,82",1
40174918,3,"41,67",125,1
40174949,2,75,300,1
40175066,2,"37,5",450,1
40175270,3,"62,5","83,33",1
40197056,1,75,150,1
40197156,3,"35,83",86,1
40197330,5,"1,67",20,1
40218893,5,"8,33",50,1
40218965,3,"37,5",225,1
40245241,4,"12,5",150,1
40245292,3,"41,42","62,13",1
40245382,4,"2,5",30,1
40245493,3,"58,33","87,5",1
40245528,4,"18,33",44,1
40245711,4,"14,17","56,67",1
40246014,5,"4,17",50,1
40246179,4,"29,17","116,67",1
40275947,1,"96,67",145,1
40276256,3,"58,33",175,1
40276718,4,"16,67",100,1
40276766,5,"11,67","46,67",1
40301713,6,"41,67","62,5",1
40301718,4,"8,33",100,1
40302506,2,"66,67","266,67",1
40357197,3,"41,67",125,1
40357217,4,"29,17","116,67",1
40357224,4,"20,83",125,1
40357299,4,"11,67",70,1
40357340,1,"138,17","207,25",1
40390451,4,25,100,1
40418817,3,"57,5","43,13",1
40418946,3,50,200,1
40419334,3,"41,67",250,1
40419375,4,"53,08","70,78",1
40419421,1,"205,83","164,67",1
40419437,6,"141,75",189,1
40419463,4,"28,33","37,78",1
40419559,4,"17,5","52,5",1
40456438,4,"17,5",105,1
40456568,3,65,"97,5",1
40456728,4,"20,83",125,1
40456817,2,25,300,1
40456883,3,"45,83",110,1
40456959,3,"54,17","81,25",1
40457017,5,"14,17",85,1
40457110,1,"195,92","391,83",1
40457113,5,"2,5",30,1
40488645,2,"66,67",160,1
40488911,3,"59,17","78,89",1
40489073,4,"6,67",80,1
40489146,4,"31,67","54,29",1
40516237,3,"45,83",50,1
40516339,2,"92,83","371,33",1
40545549,3,"20,83",250,1
40590344,2,"133,33",400,1
40590490,3,"33,33",200,1
40590540,6,"45,83","183,33",1
40590541,3,"70,83","121,43",1
40590687,4,"20,83",50,1
40591092,3,"41,67",250,1
40591160,4,"18,33",44,1
40591197,3,"33,33",200,1
40616000,4,"16,67",100,1
40616030,4,"53,92","107,83",1
40616077,4,"4,17",50,1
40616191,4,"59,17","118,33",1
40637540,2,"120,83","362,5",1
40637583,1,"84,17","59,41",1
40637644,4,"12,5",150,1
40637664,4,"20,83","83,33",1
40637894,1,"162,5","243,75",1
40637995,4,20,120,1
40655657,1,175,210,1
40655887,4,"20,83","83,33",1
40655963,5,"9,17",55,1
40675768,3,"38,33",115,1
40675777,4,"7,5","22,5",1
40676035,4,"37,5",75,1
40676089,5,"12,5",75,1
40676120,3,"54,17","162,5",1
40676197,3,"58,33",175,1
40676279,3,"54,17",325,1
40676372,1,100,200,1
40676476,4,"21,42",257,1
40676504,4,"33,33","133,33",1
40676533,3,75,100,1
40676610,3,25,300,1
40676655,1,"127,25","190,88",1
40676770,1,"166,67","285,71",1
40676796,4,"38,33","65,71",1
40676914,1,95,"162,86",1
40676955,5,"3,33",40,1
40733315,2,"66,67",160,1
40733436,4,"8,33",50,1
40733676,3,"45,83",275,1
40733750,4,"32,5","97,5",1
40733816,3,25,150,1
40733954,2,125,375,1
40754458,4,"16,67",200,1
40754510,6,"4,17",50,1
40754625,3,"58,33","87,5",1
40754656,3,"37,5",90,1
40754705,4,"18,33",110,1
40754713,5,"8,33",50,1
40754777,5,10,40,1
40754819,1,150,200,1
40771156,3,"56,67","113,33",1
40771214,6,100,240,1
40771271,2,"58,33",350,1
40788452,3,"54,17","162,5",1
40788487,2,"54,17","216,67",1
40788543,6,"8,33",100,1
40802702,4,"29,17","116,67",1
40802737,2,50,300,1
40803002,4,"12,5",150,1
40803048,2,"77,25","185,4",1
40803173,3,"58,33",175,1
40803177,1,"170,92","186,45",1
40819443,2,"66,67",200,1
40819472,2,"100,58","241,4",1
40819589,5,"4,17",50,1
40819627,1,"102,5","136,67",1
40835844,3,50,120,1
40835852,3,50,120,1
40849293,4,"33,33",100,1
40849311,3,"76,67",92,1
40849367,4,25,100,1
40849446,6,"37,5",150,1
40849559,2,"58,33",350,1
40849812,4,"20,83",125,1
40849937,1,"562,5","964,29",1
40867568,4,"21,42",257,1
40867785,6,"154,17",370,1
40867832,3,"58,33","116,67",1
40883011,6,"38,33","153,33",1
40883102,3,"45,83",275,1
40883200,2,"70,83","283,33",1
40883264,6,"129,17","387,5",1
40883279,3,"58,33","233,33",1
40883282,6,"4,17",50,1
40897554,2,"58,33","233,33",1
40910485,4,"45,83",55,1
40910696,2,"108,33","433,33",1
40923829,4,"31,67","126,67",1
40938739,1,125,100,1
40938762,2,"79,17","237,5",1
40938801,4,"29,17",175,1
40938809,1,"100,92","100,92",1
40938868,3,"54,17","162,5",1
40938886,1,"112,5",225,1
40950883,2,"70,83","283,33",1
40950974,4,"49,17","98,33",1
40951104,3,"36,67",110,1
40951241,6,125,375,1
40951280,6,"58,33","233,33",1
40965584,2,75,225,1
40965590,5,"8,33",100,1
40980253,1,"112,5","192,86",1
40980308,5,5,30,1
40980331,1,"90,83","90,83",1
40980403,1,"87,5","131,25",1
40980519,2,"63,08","252,33",1
40994312,4,"21,67",52,1
40994452,2,"80,83",194,1
40994463,3,25,150,1
40994529,1,"83,33",100,1
40994550,3,50,200,1
40994572,3,"12,5",150,1
40994599,6,50,200,1
41007808,4,"20,83","83,33",1
41007842,5,"12,5",50,1
41008049,2,75,450,1
41008111,4,"12,5",75,1
41020487,4,"11,67","23,33",1
41046931,4,"16,67",100,1
41047144,6,"62,5",375,1
41061874,2,"63,08","252,33",1
41062007,4,"51,67","88,57",1
41073568,4,"33,33",100,1
41073624,6,"12,5",50,1
41073851,3,"33,33",200,1
41073859,1,"351,75","211,05",1
41086049,1,"558,33","957,14",1
41096801,3,"45,83","183,33",1
41096896,3,"50,58","151,75",1
41096994,6,"14,17",170,1
41097059,2,"51,67",310,1
41106783,6,"104,17","208,33",1
41106927,1,75,"128,57",1
41118310,1,"85,58","114,11",1
41118311,3,"41,75","100,2",1
41126890,4,"50,83","101,67",1
41126990,2,"66,67",200,1
41127012,3,"33,33",200,1
41127145,2,"158,92","476,75",1
41139516,3,"73,33",80,1
41139609,6,"155,08","310,17",1
41150423,5,"6,67",80,1
41150510,2,"66,67",200,1
41150521,3,"33,33",400,1
41150561,4,50,100,1
41161670,1,"245,83","268,18",1
41172613,3,"37,5",225,1
41172835,3,"43,33",104,1
41183085,1,"73,08","146,17",1
41195110,5,"3,33",40,1
41195175,3,"41,67",100,1
41204420,2,"145,83",350,1
41204432,3,"33,33",200,1
41204501,5,"1,67",20,1
41204536,1,"66,67","133,33",1
41204773,6,"70,83","283,33",1
41217991,1,200,400,1
41228693,2,85,204,1
41228757,1,100,"171,43",1
41238985,4,"18,33","73,33",1
41248886,5,"12,5",75,1
41249002,6,"63,08","252,33",1
41259783,5,"4,17",50,1
41259909,2,"108,33",260,1
41259937,3,"43,33","74,29",1
41271934,4,"16,42","49,25",1
41271950,2,"108,33",260,1
41271960,3,50,150,1
41280805,4,"33,33",100,1
41293001,6,"170,83","341,67",1
41293069,6,"70,83",425,1
41293070,4,"29,17",175,1
41293107,2,"95,83","287,5",1
41293113,3,"39,17","156,67",1
41293261,5,"8,33",100,1
41303411,2,"141,67","566,67",1
41303618,1,"133,33","228,57",1
41303665,6,100,400,1
41313198,2,"70,83","212,5",1
41313205,3,"49,17","98,33",1
41313392,6,"45,83",275,1
41313415,4,"11,67",70,1
41313457,2,"68,33",205,1
41313475,2,"80,83",194,1
41323135,4,"11,67",35,1
41323156,6,"17,5",105,1
41323208,6,25,150,1
41332722,1,"178,33","237,78",1
41343596,6,"29,17",350,1
41351856,3,"54,17",130,1
41352029,2,"116,67",350,1
41352100,2,"83,33","333,33",1
41364249,6,"120,83","207,14",1
41364344,6,"58,33","233,33",1
41364379,1,"191,67","328,57",1
41364380,3,"60,83","81,11",1
41364415,6,75,450,1
41364506,3,"33,33","133,33",1
41364536,3,"41,67","166,67",1
41364581,3,50,300,1
41384644,3,50,200,1
41394775,3,"42,25","253,5",1
41394835,6,"112,5","337,5",1
41394863,4,"33,33",100,1
41403889,4,"20,83",125,1
41404097,1,"64,75","129,5",1
41424248,6,"145,83","218,75",1
41424287,4,"7,5",45,1
41435110,3,"20,83",250,1
41435113,4,"20,83",50,1
41435133,6,"266,75","266,75",1
41435165,6,"112,5","192,86",1
41446236,2,"104,17","312,5",1
41446245,1,"91,67","183,33",1
41446267,4,"8,33",100,1
41446339,6,"66,67",400,1
41465225,3,"44,17","176,67",1
41465227,2,"58,33",350,1
41465243,1,"117,5","70,5",1
41465249,3,"63,08","252,33",1
41465251,4,"20,83",250,1
41465264,1,"170,83","256,25",1
41474509,6,"37,5",150,1
41485322,2,"70,83","283,33",1
41485339,6,"20,83",250,1
41485346,4,25,100,1
41493685,1,135,"101,25",1
41493731,2,"109,17","327,5",1
41494047,4,"29,17","116,67",1
41507750,3,"45,83","183,33",1
41507835,4,"45,83","91,67",1
41507861,4,"29,17","116,67",1
41508074,3,"63,33","108,57",1
41508191,3,"42,25","253,5",1
41508294,4,"42,5","42,5",1
41508300,3,"54,17","108,33",1
41523295,1,"116,67",200,1
41523588,3,"37,5","112,5",1
41532558,2,"83,33",200,1
41541647,3,"45,83","183,33",1
41551925,4,"16,67",200,1
41578402,4,"29,17","87,5",1
41588847,3,"33,33","133,33",1
41588886,6,"76,67","306,67",1
41598890,6,"12,5",75,1
41599094,2,"75,58","226,75",1
41599129,3,"51,67",124,1
41599131,1,"223,33",268,1
41599166,1,"97,5","146,25",1
41607596,1,"154,17","108,82",1
41616542,2,"62,5",375,1
41642139,4,"8,33",50,1
41642160,1,150,"257,14",1
41642174,1,"83,33","166,67",1
41642258,5,10,40,1
41642360,4,"59,17","101,43",1
41642436,5,10,60,1
41642670,6,125,250,1
41642691,4,"22,5",135,1
41654578,2,50,300,1
41665174,6,"179,17",430,1
41675401,4,"43,33","74,29",1
41675606,6,"33,33",200,1
41675632,3,"37,5",150,1
41685906,4,"12,5","18,75",1
41697646,2,"66,67",400,1
41706514,2,"50,83",305,1
41706725,1,"83,33","52,63",1
41706921,1,"170,83",205,1
41707030,4,25,75,1
41707033,1,135,270,1
41719510,3,"50,58","202,33",1
41731485,4,"16,67","66,67",1
41731667,1,265,"77,56",1
41742335,3,"45,83","183,33",1
41742539,3,"29,17",175,1
41742580,6,"295,83","394,44",1
41742581,6,"61,67","92,5",1
41752307,3,"53,33",128,1
41752442,4,"12,5",75,1
41752455,2,"79,17","316,67",1
41773095,3,"54,17","162,5",1
41781145,1,"93,33",160,1
41781244,4,"21,67","86,67",1
41781355,4,20,80,1
41781361,1,"72,5","124,29",1
41781395,4,"15,83","63,33",1
41781656,4,"15,83","31,67",1
41781740,3,"37,5","112,5",1
41781762,4,25,150,1
41781802,6,"183,33",440,1
41781828,5,"7,5",30,1
41794248,3,"41,67","166,67",1
41794378,3,"66,67","88,89",1
41794531,3,"37,5",225,1
41804767,4,"33,33",100,1
41804854,6,"140,83","241,43",1
41804862,2,"96,42","289,25",1
41804898,5,"3,33",40,1
41805090,2,"54,17","216,67",1
41815449,1,75,150,1
41815596,1,100,200,1
41815717,4,"12,5",150,1
41824887,6,"95,83","191,67",1
41824930,2,"71,67",172,1
41824955,2,"95,92","230,2",1
41825010,3,"45,83","91,67",1
41825184,5,"6,67",40,1
41825200,3,"45,83",110,1
41834370,3,"34,17","51,25",1
41853243,6,"108,33","216,67",1
41853283,4,"21,67",130,1
41853291,1,100,"109,09",1
41853307,6,"20,83","83,33",1
41853465,1,"116,67",200,1
41853594,1,"84,17","84,17",1
41853664,1,"95,83","164,29",1
41853800,4,"45,83","91,67",1
41853807,2,"58,33","233,33",1
41853895,6,"23,33",140,1
41866246,2,"79,17",190,1
41866294,1,"163,17","244,75",1
41866332,1,"70,83",85,1
41866500,3,"33,33",200,1
41866562,2,"66,75","200,25",1
41866591,5,"5,83",70,1
41877078,4,10,60,1
41877117,2,"90,83",218,1
41886185,2,"107,5",258,1
41886330,1,110,"146,67",1
41886371,2,"108,33",260,1
41886425,6,"8,33",100,1
41910785,4,30,60,1
41910827,3,"37,5",150,1
41910898,3,"33,33",200,1
41921048,2,"87,5","262,5",1
41921075,1,"223,92","179,13",1
41921103,5,"9,17",110,1
41921244,4,"21,67",65,1
41932669,2,"87,5",210,1
41941277,3,"50,83","101,67",1
41941360,4,"23,08","138,5",1
41941466,5,"11,67",140,1
41941504,2,75,300,1
41941560,3,"45,83","137,5",1
41941702,4,"44,17","75,71",1
41941762,3,"54,17","162,5",1
41941808,4,"16,67",100,1
41941817,2,"62,5",250,1
41941861,3,"62,5",150,1
41955179,1,125,"187,5",1
41955281,2,"91,67",220,1
41955323,6,"33,33",200,1
41955338,3,"66,67",100,1
41955416,6,25,300,1
41968689,5,5,60,1
41968738,5,5,60,1
41981438,5,"14,17",85,1
41981630,5,"7,5",45,1
41981648,6,"33,33",400,1
41993179,1,"87,5",175,1
41993245,1,"104,17","208,33",1
41993410,3,"58,33",175,1
41993459,4,25,100,1
41993534,4,"5,83","23,33",1
41993538,4,"58,33",100,1
41993545,4,"12,5",75,1
42041043,4,"16,67",200,1
42041054,3,"29,17",175,1
42041182,6,"66,67","133,33",1
42041266,3,"37,5",225,1
42057317,4,"16,67",100,1
42070996,3,"37,5",150,1
42084667,4,"16,67",200,1
42095008,3,50,120,1
42095152,1,"166,67",200,1
42095330,1,"116,67",70,1
42107722,3,55,132,1
42120216,1,"66,75","133,5",1
42129680,3,"46,67","62,22",1
42129691,4,"8,33",100,1
42129809,4,"33,33",80,1
42144441,4,"16,67",100,1
42144579,4,15,60,1
42144629,3,"41,67",100,1
42144641,3,"74,75",69,1
42144656,1,"141,67","242,86",1
42157575,6,"129,17",310,1
42157603,2,"170,83","512,5",1
42157634,6,50,200,1
42157761,3,"43,33","173,33",1
42157762,6,"101,67","203,33",1
42157832,6,"20,83",125,1
42169198,6,"91,67",100,1
42169544,1,"127,5","218,57",1
42180668,4,"34,17","58,57",1
42180688,6,"4,17",50,1
42180719,4,25,75,1
42180737,6,25,300,1
42202910,5,"8,33",50,1
42209964,1,"83,33","166,67",1
42210001,4,"33,33",80,1
42210008,3,"43,33","86,67",1
42210048,4,"29,17",50,1
42210085,6,150,450,1
42210091,3,"62,5","187,5",1
42219583,6,"120,83",145,1
42219908,3,"39,17",94,1
42219937,6,"16,67",100,1
42219979,4,20,60,1
42220113,6,"116,67",350,1
42220131,2,"191,67",575,1
42237751,3,"37,5",90,1
42238156,4,"11,67","46,67",1
42259003,6,"41,67",125,1
42259035,1,"91,67","183,33",1
42259088,4,"35,83","143,33",1
42259140,1,"170,83","292,86",1
42259364,2,"116,67",350,1
42259567,6,"16,67",100,1
42259660,2,"63,08","252,33",1
42271482,4,"24,17",145,1
42282222,4,20,80,1
42282223,3,"41,67",500,1
42282266,6,"183,33",275,1
42282281,3,"20,83",250,1
42282299,1,"92,25","158,14",1
42282310,3,"33,33",200,1
42290809,4,"16,67",100,1
42290924,6,"91,67",275,1
42291022,1,"91,67","183,33",1
42291157,3,"37,5",450,1
42291253,6,"79,17","118,75",1
42314685,1,"102,5","175,71",1
42314686,3,50,100,1
42314713,4,25,150,1
42314986,3,"43,08","172,33",1
42315070,4,"16,67",50,1
42315142,4,"33,33",200,1
42315312,6,"341,75","410,1",1
42315483,4,"33,33",100,1
42334357,4,"33,33",200,1
42334375,1,"64,17","128,33",1
42334497,5,"10,83","43,33",1
42334706,4,35,105,1
42334747,5,"7,5",45,1
42344941,2,"93,92","225,4",1
42355571,4,25,150,1
42363526,3,"16,67",200,1
42363552,4,"16,67","66,67",1
42375842,1,"79,17","135,71",1
42375902,1,"487,25","127,11",1
42388305,2,"112,5",450,1
42388447,4,"29,17","116,67",1
42399165,6,"45,83",110,1
42399217,3,"58,33",350,1
42399401,6,"66,67",160,1
42419564,2,"120,83",290,1
42419632,2,"83,33",200,1
42430613,5,"14,17",85,1
42438668,4,"33,33",200,1
42438792,6,"191,67",230,1
42450198,2,"66,67",200,1
42450238,2,"20,83",250,1
42450349,3,"42,5",170,1
42450365,6,"83,33",250,1
42450370,5,5,30,1
42460356,4,"16,67",100,1
42460516,6,"120,83","241,67",1
42460637,6,"120,83","483,33",1
